Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group,Id
4.8,Short,M,Yes,49,1,1,1,0,0,1,1,3139
3.15,Medium,M,No,29,0,0,0,1,0,0,0,3140
4.29,Medium,M,Yes,38,0,0,0,0,0,0,0,3141
8.67,Medium,F,Yes,48,1,1,1,0,0,1,0,3142
7.03,Medium,F,Yes,34,0,1,0,0,0,1,0,3143
3.45,Short,F,No,56,1,0,0,0,0,0,0,3144
5.45,Medium,M,Yes,28,0,0,0,0,0,0,1,3145
3.95,Long,F,Yes,41,0,0,0,0,0,0,0,3146
2.2,Short,F,Yes,28,0,1,1,0,0,1,0,3147
6.85,Medium,F,No,41,0,0,0,0,0,0,0,3148
6.56,Short,M,No,21,0,0,0,0,1,0,0,3149
3.14,Long,F,Yes,21,0,0,0,0,0,0,0,3150
9.48,Long,F,Yes,33,1,1,0,0,0,1,1,3151
5.92,Long,F,No,46,1,1,0,1,1,1,0,3152
3.02,Medium,M,Yes,24,0,0,0,0,0,0,0,3153
8.68,Medium,M,No,36,0,1,0,0,0,0,0,3154
6.57,Medium,M,No,22,0,0,0,0,0,0,0,3155
7.46,Long,M,Yes,50,1,0,0,0,0,0,0,3156
9.98,Long,M,Yes,20,1,1,1,0,1,1,0,3157
7.62,Short,M,Yes,40,0,1,0,1,1,1,0,3158
4.23,Long,M,Yes,43,1,1,1,1,1,0,0,3159
9.88,Long,M,Yes,24,0,1,0,0,0,0,0,3160
6.89,Medium,M,Yes,28,0,1,0,0,0,1,1,3161
6.31,Long,F,Yes,29,1,1,1,0,0,1,0,3162
5.61,Short,F,No,42,1,1,1,0,1,1,0,3163
4.33,Medium,M,Yes,51,0,0,0,0,1,1,0,3164
8.82,Long,M,Yes,33,1,1,0,0,0,1,1,3165
6.99,Long,F,No,51,1,0,0,0,0,1,0,3166
6.61,Long,F,Yes,49,1,0,0,0,1,0,0,3167
5.59,Medium,M,Yes,17,0,0,0,0,0,0,0,3168
8.94,Long,F,Yes,40,0,0,0,0,0,0,0,3169
4.55,Medium,M,Yes,51,0,0,0,0,1,0,0,3170
5.8,Medium,F,No,34,0,0,0,0,0,0,0,3171
2.99,Medium,F,Yes,27,0,0,0,0,0,0,0,3172
2.29,Medium,M,No,32,0,1,0,0,1,0,0,3173
6.55,Long,M,No,49,0,0,0,0,0,0,0,3174
2.26,Long,F,No,31,1,0,0,0,0,0,0,3175
7.18,Short,F,Yes,32,0,1,0,0,0,0,0,3176
6.59,Long,F,No,18,0,0,0,0,0,0,1,3177
7.04,Long,F,Yes,48,0,1,0,0,0,1,0,3178
4.19,Medium,F,No,43,0,0,0,0,1,0,0,3179
3.1,Long,M,Yes,28,1,0,0,1,1,0,0,3180
8.35,Long,F,Yes,48,0,0,0,0,0,1,0,3181
2.61,Long,F,No,23,0,0,0,0,0,0,0,3182
6.56,Medium,F,No,33,1,0,0,0,1,1,0,3183
2.93,Medium,F,Yes,26,1,1,1,0,1,1,0,3184
2.55,Long,F,No,33,0,0,0,0,0,0,0,3185
7.65,Long,F,No,21,0,0,0,0,0,0,1,3186
3.36,Short,M,No,17,1,0,0,0,0,0,0,3187
2.79,Medium,M,Yes,45,1,1,0,0,1,1,0,3188
4.99,Medium,F,Yes,31,0,0,0,0,0,0,0,3189
2.87,Short,F,No,45,1,1,0,0,0,1,0,3190
3.54,Long,F,No,44,0,0,0,0,0,0,1,3191
9.23,Medium,M,No,51,0,0,0,0,0,0,0,3192
5.93,Medium,F,Yes,55,0,0,0,0,0,0,0,3193
7.86,Short,M,Yes,32,0,0,0,0,0,0,0,3194
3.33,Long,M,No,41,1,1,0,0,1,1,0,3195
4.19,Short,M,Yes,33,0,1,0,0,0,1,0,3196
8.85,Medium,F,No,34,1,0,0,0,1,0,0,3197
3.24,Long,M,Yes,55,0,0,0,0,0,1,0,3198
3.32,Long,F,Yes,46,0,0,0,0,0,0,1,3199
4.61,Long,M,Yes,45,1,0,0,0,0,1,0,3200
6.85,Medium,F,Yes,27,0,0,0,0,0,0,0,3201
3.8,Medium,F,No,27,0,0,0,0,0,0,0,3202
9.32,Medium,M,No,44,1,0,0,0,0,0,0,3203
6.19,Medium,F,Yes,28,0,0,0,0,0,0,0,3204
4.78,Medium,F,Yes,50,1,1,0,0,0,1,0,3205
3.14,Short,F,No,54,1,0,1,0,0,0,0,3206
3.22,Medium,F,No,28,1,0,0,0,1,0,1,3207
5.66,Long,F,No,30,0,0,0,0,0,0,0,3208
9.53,Short,M,Yes,27,1,1,0,0,0,1,0,3209
5.54,Long,F,Yes,24,1,0,0,0,0,1,0,3210
6.29,Short,F,Yes,22,1,0,1,0,0,1,0,3211
8.35,Medium,F,No,49,0,0,0,0,0,0,0,3212
2.83,Medium,M,Yes,54,0,0,0,0,0,0,0,3213
4.45,Long,F,No,50,1,1,1,0,0,1,0,3214
8.28,Long,M,Yes,43,1,0,0,0,0,0,1,3215
9.34,Long,M,No,42,0,0,1,0,0,1,1,3216
2.92,Medium,F,Yes,53,0,1,0,0,0,1,0,3217
6.48,Long,M,No,21,1,1,0,0,0,1,0,3218
3.56,Long,F,No,20,1,1,1,0,1,1,1,3219
4.57,Medium,F,No,48,0,1,1,1,0,1,0,3220
2.58,Short,M,Yes,27,0,0,0,0,1,0,0,3221
2.26,Medium,F,No,21,1,0,0,0,0,1,0,3222
7.68,Medium,F,Yes,38,1,1,1,0,0,1,1,3223
8.02,Long,M,No,57,0,0,0,0,1,0,0,3224
6.65,Medium,F,Yes,42,0,0,0,0,0,0,0,3225
5.58,Long,F,No,17,1,1,0,1,0,0,1,3226
3.82,Medium,M,No,29,0,0,0,1,0,1,0,3227
4.8,Medium,F,Yes,39,0,0,0,0,1,0,0,3228
2.28,Long,M,Yes,37,0,1,0,1,0,1,0,3229
6.15,Medium,M,Yes,37,0,0,0,0,1,0,0,3230
4.45,Short,M,Yes,25,1,0,0,0,1,0,0,3231
7.3,Long,M,Yes,19,0,1,0,0,1,1,0,3232
9.83,Medium,M,No,29,0,0,0,0,1,0,0,3233
5.92,Short,F,No,38,1,0,1,0,0,0,0,3234
7.48,Long,M,Yes,28,1,0,0,0,0,0,0,3235
6.1,Long,F,No,48,0,1,0,0,0,1,0,3236
2.15,Short,M,Yes,53,1,0,0,0,1,0,0,3237
9.97,Long,F,No,20,0,0,0,0,1,0,0,3238
8.87,Long,F,No,45,1,1,1,0,0,1,0,3239
2.72,Long,F,No,32,1,0,0,1,1,0,1,3240
8.94,Short,F,No,34,1,0,0,0,0,0,0,3241
2.08,Medium,M,Yes,51,0,0,0,0,0,0,0,3242
2.28,Long,F,Yes,40,1,0,0,0,0,0,0,3243
3.66,Medium,M,Yes,41,1,1,0,1,0,1,0,3244
4.55,Medium,M,No,46,0,0,0,0,0,0,0,3245
4.71,Long,M,Yes,22,1,1,0,0,0,1,0,3246
5.86,Medium,M,Yes,52,0,0,0,0,0,0,0,3247
2.61,Medium,M,Yes,50,1,1,0,0,0,1,0,3248
6.97,Long,M,Yes,30,0,0,0,0,1,0,0,3249
3.45,Long,F,No,49,0,0,0,0,0,0,0,3250
3.83,Long,M,Yes,30,1,1,1,0,1,1,0,3251
8.21,Long,F,No,23,0,0,0,0,0,0,0,3252
6.35,Long,M,No,35,0,0,0,0,0,0,0,3253
8.85,Medium,F,Yes,32,0,0,0,0,0,1,0,3254
6.99,Long,F,No,26,1,1,1,0,0,1,1,3255
4.78,Short,M,No,25,0,0,0,0,1,1,0,3256
7.72,Short,F,No,49,1,1,1,0,1,1,0,3257
6.19,Short,M,Yes,39,0,0,0,0,1,0,0,3258
4.39,Medium,M,No,47,0,0,0,0,1,0,0,3259
9.9,Short,F,No,28,0,1,1,0,1,0,0,3260
8.1,Long,M,Yes,23,1,0,0,0,1,0,0,3261
9.56,Long,M,No,54,1,1,0,0,0,1,0,3262
8.37,Long,M,Yes,56,1,0,1,0,0,0,0,3263
3.96,Long,F,No,32,0,0,0,1,1,0,1,3264
5.54,Short,F,No,27,0,0,0,0,0,0,0,3265
7.33,Medium,F,No,21,0,0,0,0,1,0,0,3266
9.39,Medium,M,No,44,1,0,0,0,0,0,0,3267
4.21,Long,F,Yes,41,0,0,0,0,0,0,0,3268
3.45,Medium,M,No,47,0,1,0,0,0,0,1,3269
2.25,Long,M,No,20,0,0,0,0,0,1,0,3270
2.03,Short,F,No,40,0,0,0,0,1,0,0,3271
3.5,Long,F,Yes,38,0,0,0,0,0,0,0,3272
4.39,Long,F,No,52,1,1,1,0,1,1,0,3273
6.74,Short,M,No,51,1,0,0,0,1,0,0,3274
2.81,Medium,F,Yes,31,0,0,0,0,0,0,1,3275
8.13,Long,F,Yes,41,1,0,0,0,0,0,0,3276
4.1,Long,M,No,22,0,0,0,0,0,0,0,3277
10.03,Medium,F,No,25,1,0,0,0,1,0,0,3278
2.64,Long,F,Yes,53,0,0,1,0,0,1,0,3279
7.18,Long,M,No,43,1,1,1,0,1,1,0,3280
6.41,Long,M,Yes,50,0,0,0,0,0,0,0,3281
3.47,Short,F,Yes,46,0,0,0,0,1,1,0,3282
5.88,Short,M,Yes,22,0,1,0,0,1,0,0,3283
2.42,Long,M,No,21,1,0,0,0,0,0,0,3284
2.53,Short,M,No,36,0,0,0,0,0,0,0,3285
3.14,Medium,F,No,53,0,0,1,0,1,0,0,3286
7.41,Medium,F,Yes,26,0,0,0,0,0,0,0,3287
5.92,Long,M,Yes,34,1,0,1,0,0,0,0,3288
8.98,Short,F,Yes,31,0,0,0,0,0,0,0,3289
2.99,Short,M,No,45,1,1,1,0,0,1,0,3290
4,Long,M,Yes,44,0,0,0,0,0,0,0,3291
5,Long,F,Yes,28,1,0,0,1,1,0,1,3292
7.51,Short,F,No,22,1,1,1,1,1,1,0,3293
9.34,Medium,M,No,32,0,0,0,0,1,0,0,3294
2.93,Medium,M,No,46,1,0,0,0,1,0,0,3295
2.44,Medium,M,No,20,1,0,1,0,0,0,0,3296
7.05,Long,F,No,39,0,0,0,0,0,0,0,3297
3.81,Medium,F,Yes,22,0,0,0,0,0,1,1,3298
3.31,Medium,F,No,48,0,1,0,0,0,0,0,3299
9.02,Long,F,Yes,35,0,0,0,0,0,0,0,3300
3.32,Medium,F,No,25,1,1,0,0,0,1,1,3301
5.12,Long,M,No,54,1,1,0,0,0,1,0,3302
3.69,Short,M,Yes,25,0,0,0,0,0,0,0,3303
8,Long,F,Yes,49,1,1,1,0,0,1,0,3304
9.7,Medium,F,No,42,0,0,0,0,0,0,1,3305
4.27,Long,F,Yes,18,1,0,1,0,0,1,0,3306
4.32,Long,M,Yes,49,1,1,0,0,0,1,0,3307
2.32,Medium,M,Yes,29,1,1,1,0,0,1,0,3308
2.68,Long,M,No,51,1,0,0,0,0,0,1,3309
2.41,Short,M,No,44,0,0,0,0,0,0,0,3310
2.32,Long,M,Yes,28,0,0,0,0,1,0,0,3311
8.66,Long,M,No,49,0,0,0,0,0,0,0,3312
3.44,Medium,F,Yes,42,0,0,0,0,1,0,0,3313
8.65,Long,M,Yes,24,1,1,0,1,0,0,0,3314
8.72,Medium,F,Yes,40,0,0,0,0,0,0,0,3315
5.97,Medium,F,Yes,27,1,1,1,0,1,1,1,3316
5.22,Long,M,Yes,29,1,1,0,0,1,1,0,3317
3.88,Short,F,No,34,1,0,0,0,1,0,0,3318
6.78,Long,F,Yes,47,0,0,0,0,0,0,1,3319
9.43,Long,M,No,36,0,1,0,0,0,1,0,3320
3.34,Long,M,Yes,49,0,0,0,0,0,0,0,3321
3.46,Medium,F,Yes,27,0,1,1,0,0,1,0,3322
7.25,Long,M,No,23,1,0,1,0,0,1,1,3323
2.39,Long,F,No,31,0,0,0,0,0,0,0,3324
4.77,Medium,F,No,44,1,1,1,1,1,1,0,3325
3.75,Short,F,No,47,0,0,0,0,1,0,0,3326
8.58,Medium,M,Yes,32,0,1,1,0,1,1,0,3327
7.81,Short,M,No,24,0,0,0,0,0,0,0,3328
5.77,Medium,M,No,50,0,0,0,1,1,0,0,3329
4.97,Medium,F,No,29,0,0,0,0,0,0,0,3330
4.54,Long,M,No,29,0,0,0,0,0,0,0,3331
7.93,Long,M,No,22,1,0,0,0,1,1,0,3332
6.09,Long,F,Yes,54,0,0,0,0,0,0,0,3333
5.43,Long,M,No,53,0,0,0,0,0,0,0,3334
5.17,Long,F,No,28,0,0,0,0,1,0,0,3335
8.4,Long,M,No,54,0,0,0,0,0,1,0,3336
2.43,Long,M,Yes,23,0,0,0,0,0,0,0,3337
5.24,Medium,M,Yes,47,0,0,0,0,0,0,0,3338
4.95,Long,F,No,23,1,0,0,0,1,0,0,3339
8.77,Short,F,Yes,30,1,0,0,0,1,1,0,3340
9.68,Long,M,No,53,1,0,1,0,1,1,0,3341
4.47,Medium,F,No,30,0,0,0,0,0,0,1,3342
4.31,Short,M,No,51,0,0,0,0,0,0,0,3343
2.61,Long,F,Yes,31,0,1,0,0,0,0,0,3344
4.87,Short,F,No,45,0,0,1,1,0,1,0,3345
3.92,Medium,M,No,24,0,0,0,0,1,1,1,3346
9.56,Long,M,No,27,0,0,0,1,0,0,1,3347
6.15,Medium,M,No,25,0,1,0,0,0,1,0,3348
3.74,Medium,M,Yes,29,1,1,0,0,0,1,1,3349
4.64,Short,M,Yes,47,0,1,0,1,0,0,0,3350
4.29,Long,F,No,24,1,0,0,0,0,0,0,3351
9.51,Long,M,No,25,0,0,0,0,1,0,0,3352
5.14,Long,M,Yes,47,0,1,0,0,1,0,0,3353
7,Short,F,No,45,0,0,1,0,0,1,0,3354
6.68,Medium,M,Yes,32,1,0,0,0,0,1,0,3355
5.98,Medium,M,No,39,0,0,0,0,1,0,0,3356
2.44,Medium,M,No,17,0,1,0,0,1,1,0,3357
6.1,Long,M,Yes,29,1,1,0,0,0,1,0,3358
7.4,Long,F,No,44,0,0,0,0,1,1,0,3359
9.71,Long,M,Yes,29,1,1,1,0,1,1,0,3360
4.02,Short,M,No,27,1,1,1,0,0,1,0,3361
9.75,Long,F,Yes,26,1,1,1,0,1,1,0,3362
9.9,Short,F,No,25,1,0,0,0,0,0,0,3363
9.87,Long,M,Yes,24,1,0,0,0,0,1,0,3364
6.95,Long,M,No,42,0,0,1,0,0,1,0,3365
3.17,Medium,F,No,27,0,0,0,1,1,0,0,3366
8.74,Long,M,Yes,30,0,1,1,0,1,1,0,3367
3.76,Short,M,Yes,41,0,1,0,0,0,1,1,3368
2.74,Short,F,No,46,1,0,0,0,1,0,0,3369
4.62,Long,F,No,50,0,0,0,0,1,0,0,3370
3.41,Short,M,No,27,0,1,0,1,0,1,0,3371
5.94,Long,F,No,44,0,1,0,1,1,1,1,3372
5.09,Long,M,Yes,26,0,0,0,0,1,0,0,3373
2.27,Medium,F,No,20,0,1,0,0,0,0,0,3374
8.3,Medium,M,Yes,28,1,1,0,0,0,1,0,3375
3.97,Medium,M,Yes,36,0,0,0,0,1,0,0,3376
3.2,Short,F,Yes,27,1,1,1,0,0,1,0,3377
8.19,Long,F,Yes,21,0,0,0,0,0,0,0,3378
5.69,Medium,F,No,40,1,1,1,1,0,1,0,3379
8.41,Short,M,Yes,43,1,0,0,0,1,1,0,3380
8.87,Long,F,No,20,0,0,0,0,0,0,0,3381
8.94,Medium,F,Yes,32,0,0,0,0,1,0,0,3382
5.54,Long,F,No,34,0,1,0,0,0,1,0,3383
9.74,Short,M,No,41,1,0,0,0,0,1,1,3384
7.51,Long,M,Yes,31,1,0,0,0,0,0,0,3385
9.37,Long,F,No,40,0,0,0,0,1,0,0,3386
8.67,Long,M,Yes,19,0,0,0,0,1,0,0,3387
4.2,Medium,M,Yes,27,0,0,0,0,0,0,1,3388
5.33,Long,F,No,52,0,1,0,1,0,1,0,3389
2.5,Medium,F,Yes,35,1,0,0,0,1,1,0,3390
9.25,Medium,F,Yes,22,1,0,0,0,0,0,1,3391
8.59,Long,F,Yes,47,0,1,0,0,0,1,0,3392
6.05,Long,M,Yes,55,1,1,1,0,0,0,0,3393
2.78,Short,M,Yes,26,0,1,0,0,0,1,0,3394
7.52,Long,F,Yes,39,1,0,0,0,0,1,0,3395
2.86,Long,M,Yes,54,0,1,0,0,0,0,0,3396
6.53,Long,M,Yes,33,0,0,0,0,0,0,0,3397
6.46,Long,F,Yes,52,0,0,0,1,1,0,0,3398
4.47,Short,F,Yes,25,1,1,1,1,1,1,1,3399
8.33,Medium,F,Yes,34,0,0,0,0,0,0,0,3400
3.58,Medium,M,Yes,31,1,0,0,0,0,0,1,3401
7.66,Long,F,Yes,31,1,0,0,0,1,0,0,3402
2.84,Long,M,No,35,1,0,0,0,0,0,0,3403
3.33,Long,F,No,22,1,1,0,0,0,1,1,3404
8.75,Medium,M,No,29,1,0,0,0,0,1,0,3405
4.38,Medium,M,No,36,0,0,0,0,0,0,0,3406
5.39,Long,M,Yes,35,1,0,0,1,1,0,0,3407
3.76,Long,F,Yes,34,0,0,0,0,0,0,0,3408
3.6,Long,M,Yes,42,0,0,0,0,1,1,1,3409
9.3,Medium,M,No,48,1,1,0,0,1,1,0,3410
4.28,Long,F,Yes,34,1,1,0,0,0,0,0,3411
4.61,Long,F,Yes,31,0,0,0,1,1,0,1,3412
7.42,Short,M,No,46,0,0,0,0,1,1,0,3413
7.06,Long,F,Yes,49,0,1,0,1,1,0,0,3414
4.55,Short,M,No,34,1,1,0,0,0,1,0,3415
8.9,Medium,M,No,46,0,0,0,0,1,0,0,3416
6.88,Long,M,No,42,1,1,1,0,1,1,1,3417
5.19,Medium,M,No,24,0,0,0,0,1,0,1,3418
3.63,Short,F,No,18,0,0,0,0,0,0,0,3419
9.44,Long,F,Yes,47,0,0,0,0,0,0,0,3420
3.19,Medium,M,Yes,38,1,1,0,0,0,1,0,3421
5.88,Long,M,Yes,25,0,0,0,0,0,0,0,3422
5.6,Long,F,No,50,0,0,0,0,0,0,0,3423
7.36,Medium,F,No,31,0,0,0,0,0,1,0,3424
5.22,Medium,F,Yes,34,1,0,0,0,0,0,0,3425
7.24,Medium,F,Yes,32,0,0,0,0,0,1,0,3426
5.64,Long,F,No,44,0,0,0,0,0,1,0,3427
8.34,Medium,M,Yes,39,0,0,0,0,0,1,0,3428
6.23,Short,F,No,41,0,0,0,0,0,0,0,3429
9.33,Medium,M,Yes,54,1,0,0,0,0,0,0,3430
4.07,Short,F,Yes,36,0,0,0,0,1,0,0,3431
4.58,Medium,M,No,21,1,1,1,0,1,1,0,3432
9.41,Medium,F,No,41,0,0,0,0,1,1,0,3433
4.66,Long,M,No,19,1,1,0,0,0,1,0,3434
7.8,Medium,M,Yes,33,1,1,1,0,0,0,1,3435
8.75,Medium,M,Yes,26,1,1,0,0,0,1,0,3436
9.82,Medium,F,No,51,0,0,0,0,1,0,0,3437
5.09,Long,M,Yes,30,1,0,0,1,0,1,0,3438
4.65,Long,F,Yes,49,1,1,0,0,0,1,0,3439
8.85,Long,F,Yes,35,1,0,1,0,0,1,0,3440
5.45,Short,F,Yes,28,1,0,1,0,0,1,0,3441
7.25,Long,M,No,49,1,0,0,0,0,0,0,3442
9.2,Long,F,No,20,0,1,1,0,1,1,1,3443
3.04,Long,M,Yes,26,0,0,0,0,1,1,0,3444
5.5,Long,M,Yes,44,0,1,0,0,0,1,0,3445
3.62,Medium,M,No,39,0,1,0,0,1,0,0,3446
5.78,Medium,M,Yes,55,1,0,0,1,1,0,1,3447
8.17,Long,M,Yes,44,0,0,0,0,0,0,0,3448
4.83,Short,M,Yes,23,1,0,0,0,1,1,0,3449
8.85,Medium,M,Yes,30,0,0,0,0,0,0,0,3450
4.36,Long,M,Yes,27,1,1,0,0,0,1,0,3451
5.95,Short,F,Yes,33,1,1,0,0,1,0,0,3452
9.42,Long,M,Yes,42,1,0,0,0,0,1,0,3453
6.58,Long,M,No,52,1,1,0,1,0,0,0,3454
4.89,Long,M,Yes,31,1,1,1,0,0,1,0,3455
7.13,Medium,F,No,41,1,0,0,0,0,0,0,3456
5.04,Medium,F,No,20,0,0,1,0,0,0,0,3457
3.95,Medium,F,No,44,1,0,0,0,0,0,1,3458
6.75,Medium,F,No,41,0,0,0,0,0,0,0,3459
5.06,Medium,M,Yes,46,1,1,0,0,0,1,1,3460
2.6,Medium,F,No,38,0,0,0,0,0,0,0,3461
3.82,Short,F,Yes,51,0,0,1,0,0,1,0,3462
4.47,Long,M,No,34,0,0,0,0,1,0,0,3463
3.89,Long,F,Yes,35,0,0,0,0,0,1,0,3464
5.5,Long,F,No,54,0,0,0,0,0,0,0,3465
8.82,Long,F,Yes,23,0,0,0,0,0,0,0,3466
8.76,Medium,M,No,20,1,0,0,0,0,0,0,3467
3.56,Short,F,No,35,0,0,0,0,1,0,0,3468
4.04,Long,M,Yes,24,1,0,0,0,0,0,0,3469
6.12,Long,F,No,50,1,1,1,0,0,0,0,3470
2.32,Short,M,Yes,40,0,1,0,0,0,0,0,3471
5.47,Long,F,Yes,22,0,0,1,0,0,1,1,3472
10.08,Medium,M,Yes,50,0,0,0,0,1,0,0,3473
9.96,Medium,F,No,32,0,0,0,0,0,0,1,3474
5.49,Long,F,No,45,1,0,0,0,0,0,1,3475
7.84,Long,F,No,32,1,1,0,0,0,1,0,3476
9.73,Medium,M,No,39,0,0,1,0,0,1,0,3477
7.99,Long,M,No,37,0,1,0,0,0,0,0,3478
9,Long,F,No,51,0,0,0,0,0,0,0,3479
9.48,Medium,F,Yes,21,0,0,0,0,0,1,0,3480
8.36,Long,M,No,49,0,1,0,0,0,1,1,3481
7.34,Long,F,Yes,46,1,1,1,0,1,1,0,3482
6.47,Long,M,Yes,42,1,0,0,0,1,0,0,3483
